Block Number,User Address,Amount Locked
20655304,0x8bd9a82618687c47647184f70d1669082306d5ff,29.915716668149663
20655304,0xf972bf8592c3171b378e97bb869a980c3f476583,29.610531647276517
20655304,0x8e3fabf5a1e4b773c227d2646eb2470263d3a1bf,29.057639297823002
20655304,0x4da4a2f69cb2f61a49efb7423b1f093b79c6f1f2,28.405982929243756
20655304,0x4040f57ea50194dc06c286027b6e7eb5c9f84d24,27.426896061765497
20655304,0x14e92be2c8ed0114504569e3ecd5f2204dc379af,25.8
20655304,0xfb53cc84f5187c2f386e9895476b3decf33d4982,25.03137251435615
20655304,0x8e07e61216629d0fe9e8d0334da6ac41a8d11b31,25.008496779513592
20655304,0x0b5a3054e7d7c25c23ee8b7fd7cba3d2660bc6a0,25.0
20655304,0x6428178a1324896bd8ea897565d909945da33ee9,24.831407125367225
20655304,0x30e90ccbb23704a7d893fbc20cdfec712a6b2a41,24.64540639401871
20655304,0x1cbdc515508bb087115008efb35ff879f11252f3,24.488
20655304,0xeee2e0166e342e0b56fe9d5b76ce2c8eadd935b4,24.375509304746824
20655304,0xd4251f2b0faf275741d6848b132001efd5315474,24.22701849596865
20655304,0x00645dd21310882cc32399abcb54e0a05b3b5d1d,22.976217941264125
20655304,0xdf0259238271427c469abc18a2cb3047d5c12466,22.45958023764932
20655304,0xe7e737526cafb0701a8199e298520eb6ef8a95eb,21.25387202621988
20655304,0x33d66941465ac776c38096cb1bc496c673ae7390,20.630838570210994
20655304,0x6e1510ed41ba743344e9ba80646194351cca0c7f,20.55080173292614
20655304,0x07e9aa40272429a4e2ee072208fdeb76407249a2,20.327884584226577
20655304,0xc789026a0f0b15c532c77405491331997f2b2bbc,20.01181775464775
20655304,0x0135518b5a6f8292165c4b4fc8ecc975695f4d38,19.94
20655304,0x058b4c448885d5e0ce438f95db4bc4b48d7268b1,18.98760106976695
20655304,0xb00784c401d42f03ccbe1e85b9f2a4ae056c7251,18.714187191714377
20655304,0x0d389aa79159030f4c7651ea98f56193f448c3f9,18.273460648129298
20655304,0x1c6e8ca6bcdb97913179e9f5f2211773688ef50b,17.829706022892957
20655304,0x1425dee901672c1fd83faf0c2e8831372e04c8a2,17.666918341647243
20655304,0x5903be9f630c865f9d3284b3c58d0d497d57d972,17.66101035440875
20655304,0x1749a39359c4f15a9d88325b3a956269efcd7f8b,17.65310203065995
20655304,0xf2327b04521589f505c7074c163805843a4bd6cd,17.130544988108092
20655304,0x820911f14bb9594808b3ad2ea84ce90c88461077,17.0
20655304,0x778549eb292ac98a96a05e122967f22efa003707,16.233451836018613
20655304,0x3f78441292b95f346475e9aef2649eba5dcbf477,15.741197395977501
20655304,0xb20a327c9b4da091f454b1ce0e2e4dc5c128b5b4,15.248164077961436
20655304,0x99cf484640b87ac7ca5930ea35642654391c764c,15.222214183795652
20655304,0xdfea4755c067dfabaf0a18c88d226337874469ac,15.0
20655304,0xeb839b1516ad089861a38e74053c973d6d1b3236,15.0
20655304,0x959f65f76fe7f15a70c9de11f7302e155f7ec48c,15.0
20655304,0xe3c91b656d25dea0479685854ebc41aae213ad45,14.737836225708012
20655304,0xffb71a7fe0f2b5fddfc8f3ffb748d797b2370398,14.714848616000088
20655304,0x5db63f987817910bbb9656b5210990408d3831fb,13.889010490131442
20655304,0x8b5e739132dd3fd26e81465e0a5336d072238c75,13.843333329999998
20655304,0xdc3ab52e036e7555742389621a1c9bf9ddb36e83,13.771883849597074
20655304,0xc1a377575b1cec54a24ebeaef559484e1008ed14,13.68269741045669
20655304,0x52876dafdc67238390477bb2403bdc8021944ddc,13.645352366043262
20655304,0x5d3d8ff161a9b4cd49d4bcb85e39ddd966143c3d,13.380857517764497
20655304,0xa55edee4c007c31112674350800d95614ee69814,13.357034514780459
20655304,0x4cd7d00dd56b41f814c00286f4e1551fdd0d1a73,13.157317675
20655304,0x15c88f7371c57d4b8ac2f97d10eac8fcea298e56,13.150617959371289
20655304,0x131975ca3e75259e60afeb1cd34051a6804da505,12.96347134026107
20655304,0x83039084b6e741909e81af95b18058705e9d0a78,12.81865875610533
20655304,0xed3824bc9609f8bdb4a548d3c5b1145f4d61b535,12.518102916688322
20655304,0x1e57d972ae6bc70c101996f0d398bb683ee052bf,12.498044431584178
20655304,0xc8790e75dc53f30dbf8cb8066c13796ec2e18768,12.19244764429597
20655304,0xde3ba1b41e6c612a3ca3213b84bdaf598dffdb9b,12.0
20655304,0x7f20123b26af6863717aa87d2a37b884ce0cbff4,11.9
20655304,0xf77302872064a27a50df43ad1f397a0082567dd6,11.687239646476844
20655304,0x191d2a18bca84a5741c292b7744544f4e4d95ca0,11.586504609361183
20655304,0x75c43cc45605654a3760569567b852488f84d9c8,11.533611129752982
20655304,0xc3d6f3c0fc331fce0ff1d012f58c70d37d67b181,11.091027068371227
20655304,0x5b0f8d8f47e3fdf7ee1c337abca19dbba98524e6,10.679743792663041
20655304,0x482686927779764a92cd011a70abe0c63689dfa2,10.501785392380038
20655304,0x581de43b0273915f61d015e394d2c6af1f9ce8e6,10.491866392893822
20655304,0x9d07e3406d3e7ec5e19b6804f6f821f684c9339c,10.175348003568395
20655304,0xe4eabd0975ef433d2d7bcf1e767fb30c1c882e87,10.004761290746487
20655304,0x3cc729e9cd6521e3e97cffc17a60005f1e78e5ac,10.0
20655304,0xbed58fa67bd966a40460b42f065dcccb0fd4fe4f,10.0
20655304,0xa064c2c97c54e288faaa8a95462b2b5601c8de39,10.0
20655304,0xf619033986e1b79f151c7b2ff0c620259807863a,10.0
20655304,0xa631df8625ad8c287834c79d1fa6f32086cb23c3,10.0
20655304,0xcad23f11826ce1c42036714f079eeb528f05dec6,10.0
20655304,0xb44373deb287e83ba5fd8909f4076c9b9ccf0ec4,10.0
20655304,0xd1baccf90a1f041a9157d79ea1a6f48510759bbb,10.0
20655304,0x86426c098e1ad3d96a62cc267d55c5258ddf686a,10.0
20655304,0x3c7f20fad6d86a3f8b725ee4a79489341f0fb20f,10.0
20655304,0xd43f3716cbb9386352880a9bd52f7f07ac01752b,9.9666
20655304,0x1c3840ef5926683f08b2385a09b87a58b771aa81,9.797613664746098
20655304,0x6b40176cdf732dbb35c1d0575c9b829817410984,9.489095574582086
20655304,0xe5380c9aa70153c83ced9b118c61a8848c545f3c,9.188286541562814
20655304,0xaa350cb6ffec665aca5f5111784d0437b5a35a1f,9.136011755968461
20655304,0x715b4ecfb92d3e74903bcd26e7da719141cbc2dd,9.039285491644709
20655304,0x70a61db3f8161043929a92b9782c69e161e12e8a,9.015940164723466
20655304,0x62e1af3e818afc059d111c4f53cf0a2d9fd29110,9.0
20655304,0x946fb1b69a0f53599cb685a9a12f870f280c5bd9,8.862056
20655304,0x421a8a0c6388faa1550e2636538d8d7605a8cede,8.855344762419419
20655304,0x20a3553af882dbc60a1154d965323a740e2d438a,8.71308729016341
20655304,0x39c00e3584a2176f55bb31bdc3450889927f5016,8.632867667580733
20655304,0x5d9ac7a6df81b63d61e58facf04c60881f59c1c3,8.62311829192562
20655304,0x5697ce38fce437fb0510839047cbe00174923bb2,8.585651350024438
20655304,0x17623edde5ec52a1cfd7aad5b795b02475cc3e46,8.537787801456723
20655304,0xf03761f6260c764192798fee5335b2bb9e047081,8.514681918449103
20655304,0x7e846ff2c4ef503910dce8376e999a25189140f3,8.502786283501939
20655304,0x4c28b7a52cf9b44b7f775a0660fb09c41694ee7b,8.352416956905737
20655304,0x3480d7de36a3d92ee0cc8685f0f3fea2ade86a9b,8.333249731368747
20655304,0x7d678b9218ac289e0c9f18c82f546c988bfe3022,8.260895356625959
20655304,0xbf50d465e47c4c6aefe651a18864229a6d453347,8.067057315781378
20655304,0xd43ca531907f8c8dbb3272cc2ef321cc572e56e3,8.037063452913047
20655304,0x39bfc6a9c80124ec173c1b7cf8046a414c211b78,8.0
20655304,0x93790b621bb2d8f66a8e8d6b7e9916882a077446,7.865223831325533
20655304,0x5d47e5d242a8f66a6286b0a2353868875f5d6068,7.836902464801538
20655304,0x9ac52b634ed0916eb25c8d9aefa40266d1269d44,7.770142319922651
20655304,0xecbbc2e7ce3967b1b3ac8fc00a3985fc727a6b6d,7.688637272653952
20655304,0x5aa9bfe0af1dd1242dd082afa2667f2b9b369a9a,7.50940222511473
20655304,0xb4e352e8af50861ab8b903ded3307c4b1322aedb,7.3
20655304,0x895899f6f5f06842b2750d9e4f7f1f5d80d644a2,7.241790986599797
20655304,0x3d44bc69dbbe0cdde8fafb278ff9f75c9e09a1e5,7.0580105494166006
20655304,0xd2f96f8d1884cfd7f3e10611a86d9e932a235ed3,7.047777211662593
20655304,0xac78a65a6ac0bd7892a99a00bdd4b63bcfb7576c,7.005704005269763
20655304,0x1b7fe8944cdb347f7d447ede3bd25dc00b9a38d8,7.0
20655304,0xb74125df13cb9194d93d8b62e0db30352f2b8001,7.0
20655304,0x734c687e9140bd6e85067c473059040f958256cf,6.85624462158662
20655304,0x5f4b7d6cc4ee935f48e4ae4cdefc3b96dfce0550,6.721856384703592
20655304,0x38f8e58554373f1ebc7b5596f4d39ccb74ad060a,6.558979706555577
20655304,0x0337dcbc6f5f2c2ca665fdd487f7d8f23c305b08,6.55
20655304,0xf76beb40e82dcdf3cf58f0c9a9bbe0398a391186,6.417636052169187
20655304,0x7b72cf70fd7ce243b84ad2dc49ea44f970b95d42,6.3757163555210195
20655304,0xbcb75e6b94feb8e8f0b7e0fc9101f3ba10f09491,6.285497272988151
20655304,0xa053473dda59994682f8e96990ffc36aa982782b,6.160721436488555
20655304,0x29dccd941d6ea3c265df67102f0154be02ccab06,6.079827796066111
20655304,0x7be3ec5549a329f7b5deceab81caa58379374340,6.029473024288047
20655304,0x4178824eac1d03445477772e71f4a53a5ee53184,5.991360849558642
20655304,0x80148c5d2b61182107f43fae67f8f2ec4b5dbcde,5.99083820080418
20655304,0xf253f56f5b8118e9d28cc8dda7316761f4a85fc4,5.825912712979854
20655304,0xbe9e265c78a22e31d6a41fc2710d9590ed2d5a96,5.80378988794243
20655304,0x0dbccb2f2b16926dd60770ff72c6bf6e5cab3cbe,5.6801983594160115
20655304,0x25f8e49fecc47aa0a40124838c51a2c8c48a0cbe,5.5
20655304,0x3d3321ac85293d4f4557457a8c50ad6bafb453ab,5.499563433307618
20655304,0xe93fb6784e7cec8fb8d283a70295df714f3c0db7,5.2388608407611805
20655304,0x9ffe669c32ced95a688f381ce85f82b71ad7bb73,5.008245839707171
20655304,0x67a16655c1c46f8822726e989751817c49f29054,5.0
20655304,0xe2f46cf35aa1077de5163867e1f73a97ef960590,5.0
20655304,0x60d4dd03fca377816c959ff89033ffc8af4efad2,5.0
20655304,0x2418e5454b75e18a2c7a849aeccfcd03f67731c3,5.0
20655304,0x400abc3dae98ec5aeef2681b40d4ced0a5aff934,5.0
20655304,0xdf08dfb2752c2bf55facc363f1568d4cf9606110,4.8949547260969455
20655304,0x318f80f1d7d0c9414d7187ffe2f3511067e21aef,4.884891963040491
20655304,0x017cf4a6fd34da13f454685afaa073760efc9645,4.860556033874713
20655304,0xc36cbdd85791a718cefca21045e773856a89c197,4.8147407705694985
20655304,0x9de3327c7183c813f6df4fd51b09313f180e8d70,4.68566
20655304,0x40d7734310f56db5c00ae5295ac87a902a471083,4.658547582042523
20655304,0x52d4e9c6b23cfafa13938034814acdab895b6848,4.644678600494205
20655304,0x9cfb077e441b17d7126e2bba4203e0d263e27d24,4.588808738843278
20655304,0x24b41e56239da69a77454b5af297b447ad4804bb,4.538123219092481
20655304,0x0ee4e42b1096530f80a589cb13461930704517d0,4.506734222502
20655304,0x4bd69a8ceb37b52aa03df9ee80a58f94d6a1fb33,4.436936226175858
20655304,0x80153b47478d79fa2702d84b77d78bad663c7fea,4.298554768213993
20655304,0x96994bf5b336acf66fe533b87c39e08e8e41a77b,4.281247368444769
20655304,0x0c3a4a0ed70fdb29860760b5ca78b116fe77de00,4.28
20655304,0x1501943d0223db29690323b99a86a6e3cefa1abc,4.2325041821538
20655304,0xbeebc0c769a24f94681d05751fcda51fb780931f,4.146572541901553
20655304,0x870dc279570833a8c5a72fc7972681db9a96cfb7,4.137663768536011
20655304,0xe5725dfc8696ca4b2840b9d431d32b0b1fcee5e1,4.058297328936739
20655304,0xf8f871a37c191dc2385c8c761dd908a926b135fd,4.012028727409589
20655304,0xc3515530b15ff203855d8e971a1ad03ca2fd26ac,4.007365131438799
20655304,0x4f58456954b429cf11276b4aaeb1ee91d45daa0e,4.0
20655304,0x0589195d2e4810ed4031bf90a7fe81d78a5fe65e,4.0
20655304,0x7a45e23cbb7765900f02c54757498bef01c2b18f,4.0
20655304,0x4f5695d12c30eae448c5f38023b12572e483453c,3.9943684629285903
20655304,0x4e7da2321288c83fd760e60d26bc55d50b3cd77b,3.903151570029391
20655304,0x658b569a5b98439a9b13d421d471f34520e4c631,3.886072452547007
20655304,0x3f80cd582fd247e224c87f73b2551d322a6fc981,3.843977577582496
20655304,0xc4a70149330858cd0f085e4cd81c10745c9130b1,3.8116743448864825
20655304,0x32660025e6e2071de1b94e99d583648af53bea6d,3.79380623033643
20655304,0x70197785fcf4c86aa1d3ef737751518b050668bd,3.6938938944549844
20655304,0xe7e7f922cfc016b96658b4a5dd26f59231f3c93e,3.6383637468863497
20655304,0x4cc1a1ca83a146130e2b993dd916944ecf62185b,3.5683672815384617
20655304,0x5c1b560c7a30483cf434b3e4cc1338af52df4c8b,3.527635228750392
20655304,0xc35dfa950f8131e86aecf8373bab26f12c040f77,3.5022445676149836
20655304,0x8f8c8303262f9aa4cbfaeda4f5b8ab0d7a236347,3.4742
20655304,0x4fca7ea8770ea56d3e5eb1ce0f35ffe44f198c7d,3.4686083485375625
20655304,0x7246a274656e797fab4b02eb1e0581d46f0358e2,3.4527671009675953
20655304,0xe8fef7bf385e911bcd537992c35f895b4304d49b,3.4295523773650944
20655304,0x32ae635f5136adb181a442cc890be39263bc13c8,3.4044573468558954
20655304,0x116ceb3d8d258e2a97a1f05c901ef508809f55ec,3.3939596089876574
20655304,0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,3.356515413110107
20655304,0xced2d002d5c2e5a3ef2c3aae00c671a1d2b225a6,3.287322980665322
20655304,0x8ada0bdc001a06150eff088b7ad718348a5e53c2,3.2713871068885316
20655304,0x43ce79558c231da567568b65738e56ebf4f28893,3.2395610815615252
20655304,0x609940d67ea1b4f904115419c76a6c23f80e558d,3.2356868651250257
20655304,0xe2974ac15aab159db17738b06e1be0d7df72e74e,3.233805003096258
20655304,0x4e6fdce9b676c44b2c5e8800327e923696ddc629,3.221
20655304,0x3bedaa19c8d785d84842c14403902161930b8fbd,3.2
20655304,0x0a5abc4eef196994abb9cd34fa8fe9229ce53e4f,3.1902283069805515
20655304,0xb4a957fedc75650d027a83ed992fac013c52dce7,3.1680825444501597
20655304,0x4286609dad445c5c33170c942f6e0ed6c56784be,3.1636374977617967
20655304,0x2554c11407adbdda4927f389373d932e61fd8fac,3.1597738732804124
20655304,0xd70804463bb2760c3384fc87bbe779e3d91bab3a,3.1475506918414733
20655304,0xd157d6f9f904879d44d59bda39503da7e6bfa20a,3.1456384028657363
20655304,0x2d59d742cce3a02e6a13958019f1a73efdf66c11,3.097735875467257
20655304,0x53a8d71da9624febe6c498b1cdf0c0bad73a5afa,3.055544593114673
20655304,0x2ffe1cebbd2e6934f1a9e2bc4a0940d8c78cff6d,3.051802386425342
20655304,0x0663b16aff16eb07ac658018c24884bbc1545688,3.0290901659733906
20655304,0xfc4b2a62a06cb2e1c6a743e9ae327bb16977e4c1,3.026507185706518
20655304,0x875e34f54c5b17f747e6108c5244bf967b1289cb,3.0248017894224257
20655304,0x37cf7b6d05686bb2dac3596f08229320078088e6,3.0173213252239592
20655304,0xdccfcdd3c873024fb3da723d71873390d9ae8174,3.0000174215111546
20655304,0x23b6d8e09cb33b1550de19ac25cc3f41ae4603bb,3.0
20655304,0xfe226fa80fecf23e9d9077d838a03c52e9ef7b0f,3.0
20655304,0xd4661d0642cd86ca5966247eff72e64940ce610d,3.0
20655304,0x30351ddfec44794c3b113304fadfffc5127e0828,3.0
20655304,0x12358a21ffa17f4008949ae6fda9ca7fb8cf4ea3,3.0
20655304,0x72dac63f0aa4792e95b6e6b98064658cb8ae1cc3,3.0
20655304,0x1e9abb8087f733ef6ab7a0e834bf0e3164fe36be,2.991363092262041
20655304,0xbbc2eaa0852173ca8fb193175f67db8aa8700a91,2.9522775892973097
20655304,0x60959ed8307ee2b0d04306f6b319aeee8864f1ee,2.9446288867949426
20655304,0xbebcf9c62fa87c1aa5a3ad474dd862f19487b013,2.9244972470793034
20655304,0x7e27c848c9762963b9e48ed0e21b80f8af132760,2.9107634832784086
20655304,0xb2948262b3bea6a5a6ad48e478fae4e585ae28f1,2.905273550402819
20655304,0x58fc8a5d2bc89dc1a353537271a217a6f64c92a4,2.9001184779539693
20655304,0x68b5d2b865da2c90f05e10c62ade13edc4461708,2.8931520114505878
20655304,0xdc690437f32c2fba70448f57cfeb64f9183a3dca,2.8586587838956263
20655304,0x06f65d4a643940d104eb608bf47b64ace9e4b60c,2.845985505593469
20655304,0xbe76fd8aed7c060e8c61b8db21f1555d588d3967,2.8444243804178204
20655304,0x22d231624110e9ad87f10a151839063051185b13,2.8421168134759487
20655304,0x1e8ee48d0621289297693fc98914da2efdce1477,2.8394435525734685
20655304,0x15f490fe47a84a50c75b0cc4c1f4b17b7188306d,2.826523536259157
20655304,0x93db6f632dff2ef36390f3645f4b273cd1f098cf,2.823229348664163
20655304,0xb3549d15df7d3af2b8106bd057feeeb045a5cab9,2.6875775640936537
20655304,0xcce0e1ab3ad9a9935a8b6814a337afe96b87b759,2.6541372718397263
20655304,0x596248e101ae4add17edf1217e9e2c5422528b0b,2.6521191859596507
20655304,0xc92c594be48bc83fe2a33ddda5029fd30a67c73e,2.6375169674374157
20655304,0x3eedb85da27cac4ec83ab5a8a38f18b0edbc7042,2.6333989955500567
20655304,0xe60458f765bc61e78940c5a275e9523d1f049690,2.6063873790549645
20655304,0x1f1fe6e38fa2eb71941fde54828e5162528062ba,2.5723894512506114
20655304,0x4f50d47d20380172746527bbeaa274940c38efac,2.5562100944290638
20655304,0x75f58030c190bb4288f56100f0ee49b6eeb4a134,2.5272
20655304,0x7de3edc8fe47f8a2ac06e3d8d1ba35385946f162,2.5212823834781597
20655304,0x52bee509185f1028e9e355ff206f0517ca32d95b,2.5059578348526435
20655304,0xe6b5a31d8bb53d2c769864ac137fe25f4989f1fd,2.4988046326420177
20655304,0x9fc07b0147a6eb9a77daa882c33de465b97b401c,2.4794592058090363
20655304,0x06b44aa25a2f7ab692086772fdd1d3adbdb4d0e0,2.4582988999689115
20655304,0x3a56524a6a803b06af82589f2437b030dc1e6e80,2.4443707608299214
20655304,0x81818e94f63c6f31569dc69d26cc79558bfbfda8,2.4397482105382156
20655304,0xba3cb5808fc49f2e8e9f10a73e4133d676183a19,2.435593323449194
20655304,0x2be21ec97c340301e903f65f66901a23c48f4873,2.418323258674
20655304,0x473bbc06d7fdb7713d1ed334f8d8096cad6ec3f3,2.401947020558974
20655304,0x70304c513448d6445025bd730ec797832725e2f1,2.4
20655304,0x1e39cc29009ed4760c186d8771295c1e224882d4,2.39726957531846
20655304,0x9023efed128bd40917547722db12c396af044b50,2.3950046870779444
20655304,0x45e036da221032d814a8bf0ef46943f83e95b409,2.39184556615995
20655304,0x5a4cccda8f782cd5b48f5a9edc32f6d282aca6d1,2.3750378448275615
20655304,0xa93242f0074ca8a20e4de93e69189fa4596263f2,2.3489475589825872
20655304,0x5890efb07d3900ff15f353b72fddc48759356290,2.3379726823597817
20655304,0xd21b8d868a9e48191db89662e55fad33d1cc0b6a,2.3337951484798776
20655304,0x17456584c7e2fbaafae4e1f759b7677be9ccc4f8,2.3267000110206024
20655304,0xa1e63c0f203df1314153ad6648bd38fd99774d85,2.3058346440176116
20655304,0x6502bc1deeb61c1fce5151e90bcbe51fc75cfb10,2.297292952256998
20655304,0xe9a93302f4a5195f8d5c0fd7de853f39c07e5279,2.29724754743598
20655304,0x2256409c61d92b84d6f0e97fb4f53736d5a2503e,2.2917204533180486
20655304,0x4af9612e055bf71a596871f0835c86c9475b2c84,2.2916248528082193
20655304,0x7c362c74ced11d42de930b4f9e959731aa94015b,2.265803347391912
20655304,0x705581f572469ff794f295e677bd63f54f281ddb,2.2290206989772776
20655304,0x949373ae3116403db49307a189d235c0b2df60cc,2.2248430049153094
20655304,0x0167767e7ffabd6e9fe1f958535bf296622d4b21,2.2035373001527927
20655304,0xbeeb01a1e47450479c99b7eb545d090cddd78776,2.2
20655304,0x3f7c10cbbb1ea1046a80b738b9eaf3217410c7f6,2.198981699375745
20655304,0x458f14497244e14f27aa4acfbce267246970049e,2.196804433150035
20655304,0x931af79a5f0d8e6074da63d5211cf8f83c6d390e,2.194161589349087
20655304,0x5fdb500ba1d9b6be0c164ce609277cd968c5d45e,2.1873612951083046
20655304,0x71843bb19e3d999a24d24a4bd73117d228381164,2.1723356343493596
20655304,0x52a56f49e58c6c2e81a89c6f5890aa37a86d18d9,2.1625654315158878
20655304,0xfcf81e1e356cc08dab2f17bce10ef93b53ab91f1,2.1527894457930534
20655304,0x3296e3b69de53172ca297c092e72132035a5dc66,2.1462422061539517
20655304,0x95d35b8a119e1596be852a0755070cc0d1be1b32,2.1382165623093456
20655304,0x641edbfe3d62d002725404a5c5de97211f85d64e,2.1243337200881833
20655304,0xe967b179b5c4d99054c87d4a0f062e47641b2fe3,2.115528044566769
20655304,0xf25d4b3aab855f78f070d52c776df29a9275aebf,2.104562791563815
20655304,0x573c8cb8f870483e9542075bc342ec3661c98855,2.103670681580226
20655304,0x6f2f01bb520e91c76c1bff6876d6b40d98286769,2.103561983087819
20655304,0x3c97e2b3d31629d9c77dc3e09f8b18d79fead3e3,2.102035504278693
20655304,0x3677b937001378106aa95b07c9d43c30c73f646b,2.1007351860649752
20655304,0x8f91a3fe2ab3da07008d02baeb729bcb8dffea99,2.0898942055662375
20655304,0x29101c9e06947743174fc540983e56f587be0cb0,2.087807614926534
20655304,0x435b7d470767cb121f37dd296b2ac7913fdf5427,2.0855139813888295
20655304,0xda9493351d52a4d042ac76e24f5f61dd321050a4,2.078303223859958
20655304,0x2450f1c00b0ca6d9f4daac091e9ee03f61420f91,2.0722634301057368
20655304,0xe8b2d43eb45074b1dfac494641e15791b32d27a6,2.0704903722685
20655304,0x11f2881cb02de64192a4e871d60b3cfcb529b102,2.0582451952694365
20655304,0xe456ff3e321be2675a5aeb56b3623586254c3419,2.0280374187187014
20655304,0xa1acaddd259649d470b42c95738e5e89c8d8a233,2.0247863394526986
20655304,0x85768b3ddad65d1bb4a4d7e7ed12702eb22e7cf2,2.018003693165069
20655304,0xf05a83af876e7e3c50874b814949a6b45b06cef6,2.0176602643167216
20655304,0xd491447348c474af15c40839d3e0056a80fec352,2.0142273983814025
20655304,0x1d198a0c5ceaef1fb6730865ed55c382f6ebbc25,2.01
20655304,0x3f43a33be58a84bfca084d25328af4ae41678620,2.006162574660822
20655304,0x77c12f886ce2130e4c652a92430bbb87763adf53,2.004507282162595
